country,year,year_cct,cct_name,years_edu_all_rural,years_edu_all_urban,years_edu_adult25_65_rural,years_edu_adult25_65_urban,years_edu_male_adult25_65_rural,years_edu_male_adult25_65_urban,years_edu_female_adult25_65_rural,years_edu_female_adult25_65_urban,enrollment3_5yo_rural,enrollment3_5yo_urban,enrollment6_12yo_rural,enrollment6_12yo_urban,enrollment13_17yo_rural,enrollment13_17yo_urban,enrollment18_23yo_rural,enrollment18_23yo_urban,literacy15_24_rural,literacy15_24_urban,literacy25_65_rural,literacy25_65_urban,literacy65_more_rural,literacy65_more_urban
Argentina,2003,2009.0,Asignación Universal por Hijo,,8.0611183,,10.427038,,10.290716,,10.547732,,87.333555,,98.718117,,89.236774,,46.690279,,99.249761,,98.752456,,96.550336
Argentina,2004,2009.0,Asignación Universal por Hijo,,8.1766639,,10.506157,,10.410539,,10.592085,,87.680764,,98.662458,,89.207164,,46.707872,,99.296411,,98.731048,,96.761274
Argentina,2005,2009.0,Asignación Universal por Hijo,,8.2615006,,10.604939,,10.475556,,10.720438,,89.887778,,99.058267,,91.469293,,46.212971,,99.380197,,98.857096,,96.79008
Argentina,2006,2009.0,Asignación Universal por Hijo,,8.3198619,,10.714486,,10.534705,,10.874052,,90.938515,,99.115027,,90.469421,,47.39092,,99.470696,,98.76588,,96.955891
Argentina,2007,2009.0,Asignación Universal por Hijo,,8.4053779,,10.78293,,10.650444,,10.899619,,88.522992,,98.778397,,89.303243,,46.183839,,99.465937,,98.686729,,97.278212
Argentina,2008,2009.0,Asignación Universal por Hijo,,8.4914836,,10.896238,,10.754377,,11.023512,,92.226093,,98.6011,,89.50405,,47.787933,,99.571171,,98.88709,,96.971303
Argentina,2009,2009.0,Asignación Universal por Hijo,,8.5703146,,10.976228,,10.786975,,11.144773,,93.229252,,98.123711,,90.496265,,46.979444,,99.468569,,98.987845,,97.551154
Argentina,2010,2009.0,Asignación Universal por Hijo,,8.6885504,,11.131731,,10.919936,,11.322586,,95.60891,,99.095021,,91.735583,,48.00032,,99.523061,,99.236635,,97.354973
Argentina,2011,2009.0,Asignación Universal por Hijo,,8.7599721,,11.20345,,10.988961,,11.401337,,94.209636,,99.248586,,90.822185,,50.431028,,99.470052,,99.271419,,97.181979
Argentina,2012,2009.0,Asignación Universal por Hijo,,8.8386938,,11.301034,,11.098734,,11.486108,,95.865964,,99.179377,,91.548519,,49.735189,,99.466414,,99.254892,,97.653819
Argentina,2013,2009.0,Asignación Universal por Hijo,,8.8848839,,11.322075,,11.155598,,11.47301,,92.507029,,99.08165,,91.385943,,48.055694,,99.486642,,99.168654,,97.992998
Argentina,2014,2009.0,Asignación Universal por Hijo,,8.9113324,,11.293558,,11.079652,,11.484794,,95.478953,,98.965464,,92.498357,,49.332831,,99.518913,,99.326301,,97.574643
Argentina,2016,2009.0,Asignación Universal por Hijo,,9.0541735,,11.424408,,11.153558,,11.66609,,95.95211,,98.583767,,92.496953,,49.390251,,99.531562,,99.319702,,97.542943
Argentina,2017,2009.0,Asignación Universal por Hijo,,9.1223139,,11.507298,,11.239667,,11.748062,,94.754409,,99.006428,,93.755029,,51.17634,,99.532799,,99.188344,,97.688517
Argentina,2018,2009.0,Asignación Universal por Hijo,,9.2194599,,11.61037,,11.311727,,11.878194,,96.614769,,99.237031,,94.37513,,52.076493,,99.293007,,99.131899,,97.890494
Argentina,2019,2009.0,Asignación Universal por Hijo,,9.3511952,,11.724569,,11.439197,,11.986682,,96.898505,,99.23523,,94.88878,,53.128879,,99.304075,,99.208747,,97.70288
Argentina,2020,2009.0,Asignación Universal por Hijo,,9.2281914,,11.66873,,11.30682,,11.988597,,92.100661,,99.182294,,95.720271,,50.333123,,99.232593,,99.362759,,98.265596
Argentina,2021,2009.0,Asignación Universal por Hijo,,9.4568396,,11.956618,,11.6303,,12.264162,,96.82066,,99.254773,,96.32954,,56.477119,,99.507688,,99.387317,,98.249115
Argentina,2022,2009.0,Asignación Universal por Hijo,,9.5,,11.9,,11.6,,12.2,,98.9,,99.5,,96.3,,53.8,,99.6,,99.5,,98.3
Bolivia,2011,,,4.9840648,8.785135,5.3326249,10.727882,6.3081132,11.44778,4.3713147,10.065052,38.888955,42.962221,95.483297,97.987261,81.167175,92.021824,26.022441,58.324822,98.228201,99.310445,82.919456,96.796421,46.417857,80.851342
Bolivia,2012,,,5.0841179,8.802974,5.782826,10.875645,6.8164559,11.607497,4.7981742,10.225059,34.122283,48.323894,96.466965,98.376033,83.789959,94.513848,23.284293,58.329887,98.570917,99.60561,83.686289,96.861607,45.542884,79.594422
Bolivia,2013,,,5.1721254,9.5557371,5.6809604,11.502992,6.6315376,12.142646,4.8004482,10.915037,38.219744,51.66923,96.436029,97.652123,86.680213,93.928006,27.440419,60.748917,98.433555,99.615754,84.744884,97.33764,50.601712,83.563346
Bolivia,2014,,,4.9684995,8.902495,5.3856868,10.818898,6.3911257,11.413294,4.3673835,10.280057,40.040856,51.691053,96.562768,97.764222,78.284191,91.614593,25.142152,54.884521,99.151547,99.538322,86.137755,97.732876,51.410526,81.669354
Bolivia,2015,,,5.4301996,8.9881627,5.7643062,10.823325,6.7175259,11.495142,4.8022117,10.202781,,,96.73215,95.949904,83.756465,91.717692,25.516718,52.740482,98.744764,99.6329,85.369914,96.739495,50.720576,80.259835
Bolivia,2016,,,5.1206733,8.9354903,5.8031495,10.974902,6.8296968,11.598447,4.7998438,10.409554,46.399669,61.746798,96.619723,98.239834,87.35124,94.677101,25.06756,57.786586,98.888856,99.591345,82.962738,96.970588,45.832984,80.794482
Bolivia,2017,,,5.1180396,9.0951339,5.9043504,11.232856,6.850759,11.762444,4.9740315,10.753282,47.436234,57.855679,98.156373,98.147335,93.423182,96.717668,,59.273425,98.928698,99.516561,83.404884,96.875198,42.472813,81.093851
Bolivia,2018,,,5.3639442,9.0863413,6.2740289,11.205047,7.2416827,11.728613,5.3260533,10.729478,47.166474,59.330456,98.839582,98.921295,89.700358,97.324476,27.939962,62.826765,99.423849,99.61709,87.211917,97.882748,45.443612,84.276237
Bolivia,2019,,,5.6204455,9.1498702,6.6802756,11.399012,7.6069351,11.933933,5.7808463,10.91807,52.31032,65.17585,98.24264,99.00343,87.1047,95.57072,23.68738,65.57506,99.089333,99.667519,89.428608,98.241919,58.339493,87.631477
Bolivia,2020,,,5.4713708,9.5140274,6.195663,11.742754,7.0956995,12.182218,5.3115716,11.349657,53.555259,61.830198,96.875257,98.378017,89.069286,96.669582,35.781696,59.202413,99.43516,99.596914,88.696717,98.214724,58.579488,88.348449
Bolivia,2021,,,6.0675053,9.1928151,7.156425,11.428304,8.076902,11.931629,6.2599627,10.974324,59.060384,63.496144,99.239513,98.575826,93.261431,96.919812,34.984946,61.108591,99.178138,99.634036,91.873125,98.135418,58.781788,85.747477
Brazil,1995,2003.0,Bolsa Família,2.1432124,4.6485204,2.7493926,6.2365784,2.653688,6.2977647,2.8506898,6.1823309,18.81171,39.088686,81.184814,92.189082,59.34496,78.932728,17.443082,32.947084,81.733552,95.686832,65.513365,88.528807,34.192966,64.814113
Brazil,1996,2003.0,Bolsa Família,2.3038917,4.8138107,2.8987419,6.3914669,2.7870668,6.4444045,3.0151012,6.3446806,18.995706,39.829398,81.826327,92.985171,61.652356,81.443829,18.776898,34.144446,83.361441,96.054682,66.735641,89.324404,36.954701,65.723337
Brazil,1997,2003.0,Bolsa Família,2.3204565,4.9014163,2.8670183,6.4985548,2.7536881,6.5276263,2.988061,6.4726453,24.770391,41.961145,85.974662,93.649793,69.10548,83.101399,19.638424,35.117964,83.63363,96.128739,65.494552,89.455219,36.155116,65.781447
Brazil,1998,2003.0,Bolsa Família,2.4593811,5.0876263,3.0278056,6.6587273,2.8900055,6.6932236,3.174819,6.6281076,25.28459,42.182996,89.360326,94.858636,73.516967,85.392828,24.809333,37.545599,85.850858,96.690547,67.474175,90.135039,36.948168,67.168326
Brazil,1999,2003.0,Bolsa Família,2.6417076,5.2039153,3.1352999,6.7432378,3.015831,6.7266922,3.2613757,6.757945,27.179409,44.802606,91.802745,95.660421,77.046798,86.734265,27.172448,39.388947,87.564356,97.011493,68.451597,90.493144,37.136574,67.51924
Brazil,2001,2003.0,Bolsa Família,2.6844037,5.4294566,3.029748,6.9426803,2.8409051,6.901712,3.2345917,6.979193,28.932743,48.784373,93.160343,96.301367,79.456438,88.195447,28.393644,38.587312,87.952949,97.248802,68.612829,90.614218,40.238002,68.272845
Brazil,2002,2003.0,Bolsa Família,2.8622587,5.6030651,3.1981791,7.1230087,3.0131719,7.0616223,3.4010778,7.1774238,29.378818,50.535356,93.624395,96.609157,80.879495,88.705017,28.670929,38.509475,89.69185,97.532494,69.476977,91.055687,39.889246,69.631845
Brazil,2003,2003.0,Bolsa Família,3.0460503,5.7656433,3.3674067,7.2759024,3.1545459,7.2180897,3.5999663,7.3270112,31.030576,51.477809,93.697588,96.948103,81.856432,89.151274,29.163135,38.46078,90.51211,97.742188,69.973294,91.408503,40.63577,69.456364
Brazil,2004,2003.0,Bolsa Família,3.1384228,5.8979542,3.4838027,7.4363337,3.2717149,7.3447838,3.7160342,7.5170591,33.130213,55.744023,94.005805,97.035497,80.221386,89.218613,27.841241,36.937942,91.526625,97.913997,71.292232,91.554438,42.079578,70.520058
Brazil,2005,2003.0,Bolsa Família,3.2816065,6.0407217,3.6329876,7.5793051,3.3747751,7.4955972,3.9159375,7.6532918,34.735471,57.518157,94.792314,97.456024,81.003872,89.273734,27.442623,36.288103,92.57286,98.076993,72.070313,91.930426,42.686974,71.035438
Brazil,2006,2003.0,Bolsa Família,3.4381604,6.2247019,3.8418371,7.8061852,3.5811295,7.7044677,4.1292323,7.8962178,39.035305,61.428933,95.540031,97.857787,81.950372,89.549998,27.728077,36.553658,93.613806,98.361924,73.301879,92.570307,44.743488,72.689557
Brazil,2007,2003.0,Bolsa Família,3.5886093,6.324574,4.0201456,7.9460416,3.7567314,7.8310603,4.3094988,8.0476715,43.248266,63.437487,96.34593,97.689446,83.662519,89.763086,26.957979,35.922569,94.547952,98.447986,74.715245,92.935891,44.197514,73.858708
Brazil,2008,2003.0,Bolsa Família,3.7363312,6.4815591,4.25546,8.1370638,3.9148973,8.0131329,4.6268533,8.2463595,45.622053,65.685583,96.987998,98.146649,85.857544,90.655064,26.113481,35.455037,94.650054,98.47591,75.060555,93.199766,44.477519,74.169943
Brazil,2009,2003.0,Bolsa Família,3.8555969,6.5990085,4.4374955,8.2919712,4.143192,8.1651762,4.7606695,8.403976,50.109128,67.015444,97.212721,98.125695,87.594904,91.232916,27.123919,35.243383,95.464115,98.566579,76.2777,93.483964,45.082322,74.107913
Brazil,2011,2003.0,Bolsa Família,3.9221131,6.7617338,4.4808599,8.4560135,4.1013396,8.2715711,4.8876985,8.6199623,51.559052,69.74022,97.779352,98.624431,88.063881,91.231004,25.960314,34.289739,96.376254,98.857255,78.259851,94.408458,49.095674,76.383936
Brazil,2012,2003.0,Bolsa Família,4.1161905,6.9544338,4.7170894,8.739488,4.3956484,8.5755581,5.0698436,8.8893309,83.15038,90.052038,98.062326,98.503227,88.958062,92.535973,25.198541,36.242171,96.34785,98.974383,78.591447,94.668431,47.403843,76.71434
Brazil,2013,2003.0,Bolsa Família,4.2477184,7.0862732,4.87208,8.8916927,4.5090538,8.7215221,5.2766278,9.0469203,84.059072,92.018014,98.24955,98.756887,90.065023,92.887165,25.92032,35.949377,97.03158,99.046327,79.490708,94.922446,48.62807,77.964086
Brazil,2014,2003.0,Bolsa Família,4.4495344,7.201568,5.1393314,9.0428831,4.7371964,8.8167892,5.5828547,9.2498124,88.670721,91.91672,98.651879,98.898085,90.451731,92.846323,25.852382,37.594845,97.37921,99.090435,80.489151,95.288575,49.631715,78.437143
Brazil,2015,2003.0,Bolsa Família,4.5922463,7.3240541,5.3640439,9.2053764,4.9499938,9.0001638,5.8175306,9.3933363,87.126373,92.867635,98.879696,99.042894,90.473862,93.691639,25.320619,36.621812,97.333587,99.05951,81.528195,95.498799,50.355898,79.247103
Brazil,2016,2003.0,Bolsa Família,4.6783579,7.4288889,5.4599911,9.324335,5.0452683,9.1028396,5.9140348,9.5275665,92.688779,94.931332,99.158662,99.356921,91.178502,94.238313,23.890472,37.690659,98.063408,99.246685,82.17662,95.856972,52.207235,80.89459
Brazil,2017,2003.0,Bolsa Família,4.7715578,7.5381778,5.5961885,9.4661359,5.1468051,9.2410173,6.0959944,9.672213,93.740135,95.234854,99.31153,99.281726,91.417173,94.429672,23.91844,37.81883,97.978024,99.337207,83.057587,95.915436,52.787684,81.223393
Brazil,2018,2003.0,Bolsa Família,4.9448807,7.6923848,5.8068933,9.6794484,5.3626878,9.4326459,6.296472,9.9058103,94.839668,95.580319,99.053866,99.398526,92.045467,95.199287,23.961101,38.526149,97.850748,99.258311,83.694728,96.170167,55.481201,82.135814
Brazil,2019,2003.0,Bolsa Família,4.9791445,7.7866007,5.9318068,9.761841,5.4342647,9.503206,6.4844963,9.9993392,93.561081,95.387461,99.346541,99.527442,91.844932,95.381429,24.565334,38.386974,98.087902,99.265481,84.152733,96.281214,54.849964,83.070771
Brazil,2020,2003.0,Bolsa Família,5.3440762,7.9697145,6.4100045,10.033252,5.9074779,9.7665866,6.9633173,10.278438,84.61094,86.59728,99.21906,99.277777,94.27157,96.889436,25.64112,39.074891,98.475844,99.366128,87.228518,96.982259,59.356318,84.91794
Brazil,2021,2003.0,Bolsa Família,5.3529303,8.0321873,6.4473649,10.129007,5.9737715,9.8899765,6.9786132,10.348607,80.320132,79.659077,98.572147,98.740545,95.696053,97.150836,27.354757,39.456886,98.755173,99.364116,87.578701,97.066704,61.377331,86.174555
Brazil,2022,2003.0,Bolsa Família,5.2590834,8.0235844,6.3095295,10.089915,5.8343817,9.8269054,6.8401644,10.332086,94.825377,95.090093,99.08895,99.210548,93.75929,96.219896,23.077699,35.536962,98.036764,99.302323,86.342352,96.719529,59.549242,85.131938
Chile,1987,2002.0,Chile Solidario,4.5016366,7.1705264,5.3107923,9.1165857,5.3800664,9.4973413,5.2367453,8.7912114,9.2588376,35.209943,91.992943,97.257849,65.5843,89.957252,8.5353076,32.69875,95.793159,98.642891,84.220448,96.154083,59.880066,86.184192
Chile,1990,2002.0,Chile Solidario,4.8288586,7.2928774,5.9614724,9.566399,6.0096369,9.8919901,5.9088506,9.2862379,10.387079,35.995091,92.43285,97.876566,63.14586,88.403159,10.859562,34.120085,96.273509,98.94858,86.0742,96.932157,62.065385,87.733376
Chile,1992,2002.0,Chile Solidario,4.6904935,6.8456016,5.7413794,8.9793979,5.8150518,9.1753994,5.6645653,8.8119449,13.884672,38.044387,93.035314,98.140747,68.017012,89.910744,15.471765,39.094225,96.951252,99.107047,87.147246,96.997396,59.26159,87.263065
Chile,1996,2002.0,Chile Solidario,4.9482319,7.6227419,6.0696081,10.087216,6.0640856,10.373124,6.0756008,9.8326169,17.984312,44.511255,94.169075,98.979311,77.11942,91.109333,20.020772,43.00999,97.55595,99.160724,87.278278,97.240853,60.768474,87.688826
Chile,1998,2002.0,Chile Solidario,5.1263842,7.8059289,6.2534925,10.335039,6.2461791,10.580507,6.2613221,10.117184,21.707049,45.97572,95.909082,98.916659,78.661422,91.118872,21.356152,43.821328,96.994156,99.100977,87.252656,97.405287,57.082141,89.151078
Chile,2000,2002.0,Chile Solidario,5.3699715,8.020675,6.5019414,10.639535,6.4935324,10.880766,6.510909,10.422748,23.518493,49.738015,96.65208,98.905647,82.598661,93.67821,23.60513,43.395724,98.097468,99.245023,89.056134,97.819471,64.483171,90.422675
Chile,2003,2002.0,Chile Solidario,5.7882699,8.3476455,6.9516472,10.847908,7.0110196,11.063742,6.8889265,10.653169,33.93996,55.147623,97.727563,99.271624,88.136483,95.122163,25.024349,46.352416,98.253379,99.231231,89.873249,97.639232,64.682689,89.588426
Chile,2006,2002.0,Chile Solidario,6.2739997,8.4756612,7.5077371,10.791511,7.4894872,11.001525,7.5261891,10.602867,43.305965,65.861286,98.164596,99.031782,90.919794,94.515068,27.886802,46.504237,98.364616,99.216099,91.141885,97.834752,67.435101,89.059791
Chile,2009,2002.0,Chile Solidario,6.6056748,8.7533395,7.9955861,11.081901,7.9821362,11.253962,8.0091739,10.931303,45.347233,69.23535,98.466353,99.172903,94.051945,95.629711,32.391381,48.028439,98.987671,99.408694,92.971382,98.014058,70.8854,90.770295
Chile,2011,2002.0,Chile Solidario,6.7946359,8.889947,8.1833584,11.227601,8.2084133,11.381628,8.1585374,11.096317,58.473205,73.933032,99.073474,99.283682,94.974839,96.496144,33.79958,51.130449,99.207135,99.434249,93.533388,98.011618,73.164777,91.89646
Chile,2013,2002.0,Chile Solidario,6.9357382,9.0856285,8.4499593,11.600369,8.3811617,11.747815,8.5165464,11.47519,64.211098,78.38053,99.137772,99.477389,95.833882,96.234277,39.177708,56.950078,98.454841,99.138408,92.955554,97.683491,72.449129,91.913411
Chile,2015,2002.0,Chile Solidario,7.3139648,9.2884993,9.0419039,11.846871,8.9635857,11.981044,9.1173043,11.733664,68.925996,80.683725,99.441551,99.494051,96.604931,97.53398,47.695227,58.318809,99.204242,99.373205,94.644711,98.257935,76.914679,92.269838
Chile,2017,2002.0,Chile Solidario,7.5076289,9.5414423,9.3213821,12.084078,9.2209615,12.165564,9.4182014,12.014509,68.995504,80.106876,99.610316,98.886174,98.326118,97.733013,48.316134,59.411929,98.729472,99.045684,94.112279,97.683495,77.916211,92.593224
Chile,2022,2002.0,Chile Solidario,8.2777648,10.177158,10.309608,12.862986,10.123658,12.88726,10.511448,12.839276,63.676728,76.089604,99.282955,99.255994,98.835864,98.721077,54.856019,63.311583,98.931176,99.350325,95.319353,98.497605,82.404226,93.410298
Colombia,2001,2001.0,Familias en Acción,3.7739337,7.1110007,4.145856,8.4186371,4.0034589,8.5223623,4.3040594,8.3299762,55.443884,79.574067,87.449067,95.247937,58.994866,84.245709,12.878101,30.484695,94.548875,98.288743,84.012753,96.303312,56.976288,82.037849
Colombia,2002,2001.0,Familias en Acción,3.9164456,7.1120477,4.3163762,8.5002392,4.3001381,8.6921504,4.334127,8.3319214,66.169681,80.934986,91.546198,95.863269,62.862402,82.66802,10.343065,30.882945,93.843892,98.070856,83.319674,95.600348,55.990978,82.703536
Colombia,2003,2001.0,Familias en Acción,4.0082917,7.1961526,4.3580541,8.5527049,4.3506777,8.6968345,4.3661976,8.4278241,63.725107,82.150517,92.223745,95.898685,63.975327,85.12369,12.700437,31.817197,93.718957,98.807502,82.880711,95.878853,60.530827,80.330005
Colombia,2004,2001.0,Familias en Acción,4.2943576,7.3057574,4.6143631,8.6762326,4.6534513,8.8099285,4.5700384,8.5594173,64.584327,82.361584,92.562736,96.520808,68.227645,85.847823,13.406958,31.87469,95.511367,98.675266,85.551308,95.807576,53.825437,80.63984
Colombia,2005,2001.0,Familias en Acción,4.208059,7.5225972,4.4691141,8.9516668,4.3253442,9.0853685,4.6308596,8.8350008,67.015703,82.590551,92.806598,97.52363,63.09009,87.940744,11.667308,34.162276,94.813768,98.82952,85.926735,96.548096,58.230356,82.954242
Colombia,2008,2001.0,Familias en Acción,4.1899474,7.4674229,4.5216505,9.1298886,4.3896672,9.2281552,4.6716164,9.0439782,69.148099,85.134385,94.082134,97.447368,76.639444,88.662023,15.186021,38.132372,95.324093,98.856418,84.851211,96.500386,58.621443,82.489624
Colombia,2009,2001.0,Familias en Acción,4.216148,7.3809218,4.5674156,8.9850009,4.4589439,9.017259,4.6899643,8.9568143,69.585358,84.108514,95.150651,96.79043,76.750876,88.791818,16.365621,36.532486,95.451928,98.75839,85.43237,96.179385,58.680615,81.549242
Colombia,2010,2001.0,Familias en Acción,4.3186374,7.5041869,4.6461492,9.1302372,4.4948273,9.1789339,4.8181175,9.0875772,69.251415,85.802613,95.252145,97.05561,76.128232,89.15044,16.752509,37.834699,95.947685,98.798965,85.722396,96.245413,58.196526,81.756345
Colombia,2011,2001.0,Familias en Acción,4.4027901,7.593256,4.7423975,9.2555797,4.6521072,9.266314,4.8443138,9.24616,70.654081,86.080487,94.60063,97.042412,77.083426,88.818715,17.203949,37.270417,96.131431,98.895507,85.564202,96.390854,60.501448,83.49033
Colombia,2012,2001.0,Familias en Acción,4.4643898,7.6674613,4.8573918,9.3465415,4.6929462,9.3625285,5.0430116,9.3324698,77.869874,90.193467,94.753125,97.194442,76.148546,88.782654,15.969708,37.368949,95.678689,98.920811,85.090946,96.430553,61.06258,83.25234
Colombia,2013,2001.0,Familias en Acción,4.5944001,7.8351175,5.0397079,9.5558758,4.8412688,9.5310973,5.2642888,9.5777292,80.452539,91.834488,96.332087,97.54865,78.414975,89.46296,16.705866,39.658385,95.937495,98.960359,85.264284,96.708596,61.401355,84.33515
Colombia,2014,2001.0,Familias en Acción,4.7390212,7.9362137,5.2424487,9.6882184,5.0024892,9.6550886,5.5133543,9.7175923,81.534125,91.489376,96.114807,97.451473,80.03548,89.45996,18.819224,39.949687,96.974307,98.989667,87.177781,96.870838,62.648601,84.938613
Colombia,2015,2001.0,Familias en Acción,4.8232216,7.9817278,5.3533465,9.7472712,5.1351385,9.7087472,5.601462,9.7815026,83.512443,91.160679,96.171135,97.49379,79.908462,89.725937,17.262028,40.252445,96.865306,99.023135,87.004867,97.015011,62.653122,85.342702
Colombia,2016,2001.0,Familias en Acción,4.9940049,8.1036831,5.6146261,9.8984672,5.3377162,9.836462,5.9277616,9.9538094,80.703067,91.082035,96.873523,97.593391,81.023385,90.380188,17.800494,40.478036,97.318905,99.064646,88.307515,97.288716,64.747401,86.184833
Colombia,2017,2001.0,Familias en Acción,5.0401783,8.1766425,5.7370764,9.9801375,5.4590996,9.9059615,6.0515676,10.046545,80.622047,91.597231,96.58445,97.631893,80.690802,90.448301,17.914759,39.692273,97.136618,99.112446,88.445418,97.351254,65.466926,86.902342
Colombia,2018,2001.0,Familias en Acción,5.1351539,8.3005957,5.8257741,10.133489,5.5348223,10.024629,6.1563073,10.231296,82.918935,90.746769,96.970009,97.188616,82.793651,90.260684,16.409429,39.52979,97.731654,99.177647,89.028803,97.565187,67.035451,87.79938
Colombia,2019,2001.0,Familias en Acción,5.2844852,8.3648094,6.0691164,10.250672,5.7228077,10.137586,6.4607066,10.352474,78.508331,88.864424,96.239952,96.615857,81.779136,90.747277,17.621613,38.859108,97.708927,99.151321,89.855202,97.67045,67.510315,88.182104
Colombia,2020,2001.0,Familias en Acción,5.5446771,8.4438336,6.416009,10.33765,6.092522,10.209696,6.7843532,10.45323,78.03373,84.241551,96.617779,96.034886,84.117241,91.280148,16.225802,37.608367,98.092769,99.248142,90.831323,97.842962,68.142448,89.032343
Colombia,2021,2001.0,Familias en Acción,5.6482792,8.4921305,6.5127513,10.442773,6.2271508,10.316659,6.8348939,10.55688,72.999213,81.676344,95.86789,95.332893,84.495053,90.782837,18.794136,37.894795,98.272864,99.281801,91.225017,97.910578,68.405622,88.842139
Costa Rica,2006,,,5.6855533,7.9262912,6.6836814,9.4976156,6.6133315,9.5178244,6.7527066,9.4799793,28.071887,34.342019,98.020211,98.844693,71.478554,86.067016,31.151815,51.943292,97.532728,98.635683,92.308792,97.333643,60.863812,83.49229
Costa Rica,2007,,,5.7843389,8.0437042,6.7658279,9.6433683,6.7022073,9.7151499,6.8264185,9.5792967,26.782884,38.106248,97.788104,99.365879,74.385496,87.694756,32.188767,50.209595,97.278553,98.90947,92.710771,97.326091,60.993343,83.37008
Costa Rica,2008,,,5.9887596,8.138241,6.961533,9.6879469,6.8814405,9.7306786,7.0394856,9.651397,31.121882,40.285446,98.403507,99.251354,77.251012,88.541426,33.741197,53.089923,97.425115,98.867242,92.880001,97.082266,63.782363,84.769211
Costa Rica,2009,,,6.1729826,8.2573526,7.0351218,9.7621049,6.9445727,9.7511515,7.1230558,9.7716905,35.334306,38.066457,98.652478,99.286231,80.809451,88.518979,37.65099,55.099229,97.654425,99.031194,93.113267,97.547915,64.984333,84.544832
Costa Rica,2010,,,5.6359407,7.8469188,6.7121699,9.5421453,6.5912212,9.5323582,6.8299159,9.5507592,28.682877,39.165231,98.218152,99.542495,78.826074,89.075537,39.236208,52.684358,97.287695,98.929477,91.503282,96.545279,63.84727,85.612721
Costa Rica,2011,,,5.8164801,7.9217355,6.8838277,9.6381778,6.7718105,9.6123246,6.9919993,9.661056,29.189405,39.261865,98.648274,99.531727,79.867006,89.813082,38.727343,56.911564,98.113761,98.998756,92.398931,97.283194,65.952738,84.847716
Costa Rica,2012,,,5.9731992,8.0282974,6.982966,9.6828659,6.9124563,9.621899,7.0512722,9.7366506,30.615936,42.463583,98.429849,99.081409,81.285634,90.184689,40.456949,57.852229,97.800744,99.22124,92.610816,96.988276,65.775104,85.615547
Costa Rica,2013,,,6.030054,8.1514771,7.0498352,9.7743006,6.9507454,9.7665033,7.1451607,9.7811609,35.011745,48.340858,97.897572,99.743128,84.31795,91.218862,43.124409,57.91905,98.224512,99.439631,92.552488,97.186921,67.593187,85.774967
Costa Rica,2014,,,6.0957291,8.1602254,7.1870742,9.7115507,7.0290088,9.7042704,7.3405249,9.7179633,34.567557,46.589426,98.853664,99.422085,84.830102,93.348359,42.423058,57.97243,98.705954,99.354069,92.787939,97.236916,67.841614,86.465842
Costa Rica,2015,,,6.0650984,7.8974919,7.1372907,9.5427648,6.8426027,9.4925282,7.4244852,9.5873828,29.139239,44.379129,98.296633,99.495989,85.530319,91.063525,43.167358,56.051669,98.865742,99.27071,93.247297,97.302439,66.437907,84.899284
Costa Rica,2016,,,5.9914457,7.9437089,7.0904193,9.5625136,6.8129282,9.4825335,7.3537032,9.6336368,37.313193,46.217039,98.540755,99.395383,85.19883,91.831651,43.834682,57.173283,98.110919,99.450193,92.785684,96.982817,65.977247,85.830392
Costa Rica,2017,,,6.1436436,7.9809653,7.1977591,9.6105518,6.8892632,9.5604662,7.4908292,9.6542443,43.838987,49.982056,98.802776,99.195483,88.493743,93.208415,48.159712,56.887916,98.516389,99.308783,92.806885,97.24226,67.143602,87.573736
