country,year,year_cct,cct_name_x,years_edu_all_rural,years_edu_all_urban,years_edu_adult25_65_rural,years_edu_adult25_65_urban,years_edu_male_adult25_65_rural,years_edu_male_adult25_65_urban,years_edu_female_adult25_65_rural,years_edu_female_adult25_65_urban,enrollment3_5yo_rural,enrollment3_5yo_urban,enrollment6_12yo_rural,enrollment6_12yo_urban,enrollment13_17yo_rural,enrollment13_17yo_urban,enrollment18_23yo_rural,enrollment18_23yo_urban,literacy15_24_rural,literacy15_24_urban,literacy25_65_rural,literacy25_65_urban,literacy65_more_rural,literacy65_more_urban,cct_name_y,share_owners_rural,share_owners_urban,share_owners_mean,n_rooms_rural,n_rooms_urban,n_rooms_mean,person_per_room_rural,person_per_room_urban,person_per_room_mean,share_poor_dwellings_rural,share_poor_dwellings_urban,share_poor_dwellings_mean,dwellings_low_quality_rural,dwellings_low_quality_urban,dwellings_low_quality_mean,water_rural,water_urban,water_mean,hygienic_restrooms_rural,hygienic_restrooms_urban,hygienic_restrooms_mean,sewerage_rural,sewerage_urban,sewerage_mean,electricity_rural,electricity_urban,electricity_mean,telephone_rural,telephone_urban,telephone_mean,cct_active
Argentina,2003,2009.0,Asignación Universal por Hijo,,8.0611183,,10.427038,,10.290716,,10.547732,,87.333555,,98.718117,,89.236774,,46.690279,,99.249761,,98.752456,,96.550336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Argentina,2004,2009.0,Asignación Universal por Hijo,,8.1766639,,10.506157,,10.410539,,10.592085,,87.680764,,98.662458,,89.207164,,46.707872,,99.296411,,98.731048,,96.761274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Argentina,2005,2009.0,Asignación Universal por Hijo,,8.2615006,,10.604939,,10.475556,,10.720438,,89.887778,,99.058267,,91.469293,,46.212971,,99.380197,,98.857096,,96.79008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Argentina,2006,2009.0,Asignación Universal por Hijo,,8.3198619,,10.714486,,10.534705,,10.874052,,90.938515,,99.115027,,90.469421,,47.39092,,99.470696,,98.76588,,96.955891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Argentina,2007,2009.0,Asignación Universal por Hijo,,8.4053779,,10.78293,,10.650444,,10.899619,,88.522992,,98.778397,,89.303243,,46.183839,,99.465937,,98.686729,,97.278212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Argentina,2008,2009.0,Asignación Universal por Hijo,,8.4914836,,10.896238,,10.754377,,11.023512,,92.226093,,98.6011,,89.50405,,47.787933,,99.571171,,98.88709,,96.971303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Argentina,2009,2009.0,Asignación Universal por Hijo,,8.5703146,,10.976228,,10.786975,,11.144773,,93.229252,,98.123711,,90.496265,,46.979444,,99.468569,,98.987845,,97.551154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2010,2009.0,Asignación Universal por Hijo,,8.6885504,,11.131731,,10.919936,,11.322586,,95.60891,,99.095021,,91.735583,,48.00032,,99.523061,,99.236635,,97.354973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2011,2009.0,Asignación Universal por Hijo,,8.7599721,,11.20345,,10.988961,,11.401337,,94.209636,,99.248586,,90.822185,,50.431028,,99.470052,,99.271419,,97.181979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2012,2009.0,Asignación Universal por Hijo,,8.8386938,,11.301034,,11.098734,,11.486108,,95.865964,,99.179377,,91.548519,,49.735189,,99.466414,,99.254892,,97.653819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2013,2009.0,Asignación Universal por Hijo,,8.8848839,,11.322075,,11.155598,,11.47301,,92.507029,,99.08165,,91.385943,,48.055694,,99.486642,,99.168654,,97.992998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2014,2009.0,Asignación Universal por Hijo,,8.9113324,,11.293558,,11.079652,,11.484794,,95.478953,,98.965464,,92.498357,,49.332831,,99.518913,,99.326301,,97.574643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2016,2009.0,Asignación Universal por Hijo,,9.0541735,,11.424408,,11.153558,,11.66609,,95.95211,,98.583767,,92.496953,,49.390251,,99.531562,,99.319702,,97.542943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2017,2009.0,Asignación Universal por Hijo,,9.1223139,,11.507298,,11.239667,,11.748062,,94.754409,,99.006428,,93.755029,,51.17634,,99.532799,,99.188344,,97.688517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2018,2009.0,Asignación Universal por Hijo,,9.2194599,,11.61037,,11.311727,,11.878194,,96.614769,,99.237031,,94.37513,,52.076493,,99.293007,,99.131899,,97.890494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2019,2009.0,Asignación Universal por Hijo,,9.3511952,,11.724569,,11.439197,,11.986682,,96.898505,,99.23523,,94.88878,,53.128879,,99.304075,,99.208747,,97.70288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2020,2009.0,Asignación Universal por Hijo,,9.2281914,,11.66873,,11.30682,,11.988597,,92.100661,,99.182294,,95.720271,,50.333123,,99.232593,,99.362759,,98.265596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2021,2009.0,Asignación Universal por Hijo,,9.4568396,,11.956618,,11.6303,,12.264162,,96.82066,,99.254773,,96.32954,,56.477119,,99.507688,,99.387317,,98.249115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Argentina,2022,2009.0,Asignación Universal por Hijo,,9.5,,11.9,,11.6,,12.2,,98.9,,99.5,,96.3,,53.8,,99.6,,99.5,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,1995,2003.0,Bolsa Família,2.1432124,4.6485204,2.7493926,6.2365784,2.653688,6.2977647,2.8506898,6.1823309,18.81171,39.088686,81.184814,92.189082,59.34496,78.932728,17.443082,32.947084,81.733552,95.686832,65.513365,88.528807,34.192966,64.814113,Bolsa Família,70.552725,72.265815,71.93639,5.3812245,5.6246122,5.5777768,0.88676905,0.78417164,0.8039019,0.65313817,1.1297234,1.0380133,16.885912,3.8141445,6.3282928,11.586719,85.438079,71.235035,13.761508,70.940814,59.94373,4.4117753,58.600003,48.17248,62.915861,98.589696,91.728598,3.5253555,26.752564,22.285464,0
Brazil,1996,2003.0,Bolsa Família,2.3038917,4.8138107,2.8987419,6.3914669,2.7870668,6.4444045,3.0151012,6.3446806,18.995706,39.829398,81.826327,92.985171,61.652356,81.443829,18.776898,34.144446,83.361441,96.054682,66.735641,89.324404,36.954701,65.723337,Bolsa Família,71.37947,74.142402,73.619745,5.436196,5.6611145,5.6185706,0.87176553,0.77539747,0.79362758,0.50686034,1.0798769,0.97148954,16.123826,4.3245103,6.5565521,15.702222,87.825964,74.182816,18.157443,74.256422,63.644874,5.4807642,61.627778,51.007443,66.942201,98.915038,92.867095,4.5245739,30.284505,25.412164,0
Brazil,1997,2003.0,Bolsa Família,2.3204565,4.9014163,2.8670183,6.4985548,2.7536881,6.5276263,2.988061,6.4726453,24.770391,41.961145,85.974662,93.649793,69.10548,83.101399,19.638424,35.117964,83.63363,96.128739,65.494552,89.455219,36.155116,65.781447,Bolsa Família,71.329044,74.293286,73.734326,5.4294272,5.6545254,5.6120912,0.85143885,0.76478772,0.78112691,0.66459795,1.1609916,1.0674145,15.133285,3.5543791,5.7378426,14.931322,87.454966,73.778615,14.877818,73.532802,62.472046,4.7213671,61.321855,50.651881,68.817801,99.056926,93.354139,4.9450886,33.204062,27.874634,0
Brazil,1998,2003.0,Bolsa Família,2.4593811,5.0876263,3.0278056,6.6587273,2.8900055,6.6932236,3.174819,6.6281076,25.28459,42.182996,89.360326,94.858636,73.516967,85.392828,24.809333,37.545599,85.850858,96.690547,67.474175,90.135039,36.948168,67.168326,Bolsa Família,73.168407,74.20002,74.00657,5.4391862,5.7059372,5.6558528,0.84515161,0.74063936,0.76024125,0.72518213,0.89621186,0.86409985,15.237938,3.3736985,5.5985843,17.298736,88.569079,75.202381,15.774654,75.015155,63.905794,6.1671792,63.334301,52.600783,72.778247,99.137016,94.193812,6.5271091,37.896363,32.011995,0
Brazil,1999,2003.0,Bolsa Família,2.6417076,5.2039153,3.1352999,6.7432378,3.015831,6.7266922,3.2613757,6.757945,27.179409,44.802606,91.802745,95.660421,77.046798,86.734265,27.172448,39.388947,87.564356,97.011493,68.451597,90.493144,37.136574,67.51924,Bolsa Família,73.155096,74.428144,74.191055,5.4997537,5.6926278,5.6566941,0.82545293,0.72924455,0.74716245,0.45721128,0.72757512,0.67720457,14.002569,3.025711,5.069716,19.05239,89.18794,76.126844,16.339913,75.693375,64.640925,5.7186172,63.497508,52.732924,75.436121,99.186252,94.76296,7.9902663,44.339365,37.568225,0
Brazil,2001,2003.0,Bolsa Família,2.6844037,5.4294566,3.029748,6.9426803,2.8409051,6.901712,3.2345917,6.979193,28.932743,48.784373,93.160343,96.301367,79.456438,88.195447,28.393644,38.587312,87.952949,97.248802,68.612829,90.614218,40.238002,68.272845,Bolsa Família,71.940146,73.694938,73.434905,5.4671543,5.6835831,5.6514589,0.81160262,0.71982771,0.73342684,0.67497219,0.83903703,0.81468516,13.58653,2.7582298,4.3626959,16.282998,88.51494,77.811297,14.865636,75.782718,66.757172,4.2565478,63.29458,54.531663,77.62953,99.215119,96.016528,15.174381,66.54516,58.935411,0
Brazil,2002,2003.0,Bolsa Família,2.8622587,5.6030651,3.1981791,7.1230087,3.0131719,7.0616223,3.4010778,7.1774238,29.378818,50.535356,93.624395,96.609157,80.879495,88.705017,28.670929,38.509475,89.69185,97.532494,69.476977,91.055687,39.889246,69.631845,Bolsa Família,72.768854,73.851802,73.695704,5.5511805,5.7890898,5.7547329,0.7884462,0.69373968,0.70739165,0.65194286,0.75870133,0.74328416,11.952956,2.4485829,3.8186432,18.344284,89.325592,79.094588,17.131,76.66415,68.083839,5.0457844,64.595763,55.996051,80.181746,99.426994,96.652996,19.271598,68.746579,61.615178,0
Brazil,2003,2003.0,Bolsa Família,3.0460503,5.7656433,3.3674067,7.2759024,3.1545459,7.2180897,3.5999663,7.3270112,31.030576,51.477809,93.697588,96.948103,81.856432,89.151274,29.163135,38.46078,90.51211,97.742188,69.973294,91.408503,40.63577,69.456364,Bolsa Família,73.52265,73.750672,73.717939,5.6009519,5.8072526,5.7776005,0.76667173,0.67827242,0.69096415,0.61897103,0.79072282,0.7660365,11.165716,2.4186274,3.6743794,20.04346,89.610323,79.623812,18.300409,77.333699,68.860091,4.9439072,65.360978,56.67708,81.921384,99.504184,96.980098,21.823243,68.671625,61.94622,1
Brazil,2004,2003.0,Bolsa Família,3.1384228,5.8979542,3.4838027,7.4363337,3.2717149,7.3447838,3.7160342,7.5170591,33.130213,55.744023,94.005805,97.035497,80.221386,89.218613,27.841241,36.937942,91.526625,97.913997,71.292232,91.554438,42.079578,70.520058,Bolsa Família,74.734303,73.528216,73.716362,5.4545065,5.7822244,5.7309807,0.80201068,0.67125769,0.69165273,0.76294884,0.63070456,0.65138294,13.057754,2.4648754,4.1173973,20.408398,90.37742,79.462423,19.480112,77.8102,68.710385,5.1726633,65.78784,56.309746,81.507163,99.585301,96.765107,25.52157,72.50933,65.180071,1
Brazil,2005,2003.0,Bolsa Família,3.2816065,6.0407217,3.6329876,7.5793051,3.3747751,7.4955972,3.9159375,7.6532918,34.735471,57.518157,94.792314,97.456024,81.003872,89.273734,27.442623,36.288103,92.57286,98.076993,72.070313,91.930426,42.686974,71.035438,Bolsa Família,74.726158,73.222982,73.45929,5.4373833,5.8125762,5.7535222,0.79534918,0.65399885,0.67621992,0.68389805,0.56977876,0.58774073,12.2614,2.0467244,3.6525405,21.411432,90.506887,79.644691,19.686767,78.689895,69.41427,5.1443869,66.040666,56.455809,83.469462,99.634816,97.093513,32.25203,78.661814,71.365856,1
Brazil,2006,2003.0,Bolsa Família,3.4381604,6.2247019,3.8418371,7.8061852,3.5811295,7.7044677,4.1292323,7.8962178,39.035305,61.428933,95.540031,97.857787,81.950372,89.549998,27.728077,36.553658,93.613806,98.361924,73.301879,92.570307,44.743488,72.689557,Bolsa Família,75.113442,73.035412,73.357591,5.4785535,5.8419532,5.7854432,0.77396247,0.64173374,0.66223493,0.78428619,0.49647914,0.54123414,10.77287,2.1485281,3.4857366,22.112913,91.63273,80.85434,21.25518,79.305115,70.304764,5.6071134,66.655469,57.162236,86.071277,99.708742,97.594314,37.897942,80.929829,74.258466,1
Brazil,2007,2003.0,Bolsa Família,3.5886093,6.324574,4.0201456,7.9460416,3.7567314,7.8310603,4.3094988,8.0476715,43.248266,63.437487,96.34593,97.689446,83.662519,89.763086,26.957979,35.922569,94.547952,98.447986,74.715245,92.935891,44.197514,73.858708,Bolsa Família,76.257178,73.58081,73.99462,5.453534,5.7655663,5.7172591,0.75975706,0.63756391,0.65645693,0.63379615,0.67765946,0.67086877,10.757818,2.1532083,3.4836191,24.030922,91.951019,81.449481,24.598731,82.22342,73.313717,6.6792443,68.475695,58.908691,89.070615,99.781449,98.125382,41.91851,83.108481,76.73985,1
Brazil,2008,2003.0,Bolsa Família,3.7363312,6.4815591,4.25546,8.1370638,3.9148973,8.0131329,4.6268533,8.2463595,45.622053,65.685583,96.987998,98.146649,85.857544,90.655064,26.113481,35.455037,94.650054,98.47591,75.060555,93.199766,44.477519,74.169943,Bolsa Família,76.40823,74.061026,74.421919,5.5300632,5.888744,5.8335326,0.7188303,0.60858354,0.62553447,0.69713396,0.58489351,0.60217058,9.2700325,2.1104351,3.2112553,26.542862,92.298388,82.188181,25.332191,81.783686,73.104015,7.2637673,68.574466,59.136969,91.398435,99.821747,98.526625,50.540868,87.638084,81.93422,1
Brazil,2009,2003.0,Bolsa Família,3.8555969,6.5990085,4.4374955,8.2919712,4.143192,8.1651762,4.7606695,8.403976,50.109128,67.015444,97.212721,98.125695,87.594904,91.232916,27.123919,35.243383,95.464115,98.566579,76.2777,93.483964,45.082322,74.107913,Bolsa Família,76.80708,73.059357,73.631231,5.5450731,5.8349651,5.7907165,0.7010219,0.60679416,0.6211726,0.47513495,0.60070086,0.58153468,8.9863358,1.8587677,2.9463801,28.729011,92.686082,82.926722,26.15381,80.523473,72.227078,7.0615785,68.407354,59.043634,93.332725,99.85168,98.856938,54.449287,89.502051,84.153267,1
Brazil,2011,2003.0,Bolsa Família,3.9221131,6.7617338,4.4808599,8.4560135,4.1013396,8.2715711,4.8876985,8.6199623,51.559052,69.74022,97.779352,98.624431,88.063881,91.231004,25.960314,34.289739,96.376254,98.857255,78.259851,94.408458,49.095674,76.383936,Bolsa Família,78.860874,74.140644,74.794561,5.5900193,5.7668853,5.7423932,0.68711719,0.59456363,0.60738553,0.413223,0.71688875,0.67483759,10.182595,2.4375037,3.5104695,28.072951,92.508856,83.582231,29.35305,84.882702,77.189904,6.9713298,71.398877,62.477052,95.784948,99.898571,99.328691,66.154175,93.707511,89.890411,1
Brazil,2012,2003.0,Bolsa Família,4.1161905,6.9544338,4.7170894,8.739488,4.3956484,8.5755581,5.0698436,8.8893309,83.15038,90.052038,98.062326,98.503227,88.958062,92.535973,25.198541,36.242171,96.34785,98.974383,78.591447,94.668431,47.403843,76.71434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,2013,2003.0,Bolsa Família,4.2477184,7.0862732,4.87208,8.8916927,4.5090538,8.7215221,5.2766278,9.0469203,84.059072,92.018014,98.24955,98.756887,90.065023,92.887165,25.92032,35.949377,97.03158,99.046327,79.490708,94.922446,48.62807,77.964086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,2014,2003.0,Bolsa Família,4.4495344,7.201568,5.1393314,9.0428831,4.7371964,8.8167892,5.5828547,9.2498124,88.670721,91.91672,98.651879,98.898085,90.451731,92.846323,25.852382,37.594845,97.37921,99.090435,80.489151,95.288575,49.631715,78.437143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,2015,2003.0,Bolsa Família,4.5922463,7.3240541,5.3640439,9.2053764,4.9499938,9.0001638,5.8175306,9.3933363,87.126373,92.867635,98.879696,99.042894,90.473862,93.691639,25.320619,36.621812,97.333587,99.05951,81.528195,95.498799,50.355898,79.247103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,2016,2003.0,Bolsa Família,4.6783579,7.4288889,5.4599911,9.324335,5.0452683,9.1028396,5.9140348,9.5275665,92.688779,94.931332,99.158662,99.356921,91.178502,94.238313,23.890472,37.690659,98.063408,99.246685,82.17662,95.856972,52.207235,80.89459,Bolsa Família,79.91379,71.70375,72.822287,5.5468532,5.8670103,5.8233921,0.64114945,0.55861485,0.56985937,0.06216991,0.25341805,0.22736238,8.9854467,2.5051293,3.3880086,64.688791,98.637096,94.011974,81.310915,97.774189,95.531231,8.6041386,74.776999,65.7616,98.490777,99.962492,99.761985,80.91992,96.541068,94.412841,1
Brazil,2017,2003.0,Bolsa Família,4.7715578,7.5381778,5.5961885,9.4661359,5.1468051,9.2410173,6.0959944,9.672213,93.740135,95.234854,99.31153,99.281726,91.417173,94.429672,23.91844,37.81883,97.978024,99.337207,83.057587,95.915436,52.787684,81.223393,Bolsa Família,79.802176,71.150688,72.309073,5.5370975,5.8411219,5.8004148,0.63902337,0.55973051,0.57034737,0.06431201,0.21371256,0.19370869,9.2482907,2.9776151,3.8172224,64.617503,98.346695,93.830551,80.234242,97.938114,95.567668,7.2152648,74.958153,65.887771,98.589561,99.943244,99.761994,81.754759,96.626263,94.635055,1
Brazil,2018,2003.0,Bolsa Família,4.9448807,7.6923848,5.8068933,9.6794484,5.3626878,9.4326459,6.296472,9.9058103,94.839668,95.580319,99.053866,99.398526,92.045467,95.199287,23.961101,38.526149,97.850748,99.258311,83.694728,96.170167,55.481201,82.135814,Bolsa Família,79.616762,69.892109,71.208117,5.5343214,5.877223,5.8308191,0.63879972,0.54927264,0.56138807,0.04642173,0.18290878,0.1644384,8.5012338,2.7636367,3.5400885,66.499754,98.669256,94.315854,80.543408,97.645989,95.331548,7.2932256,75.351451,66.141335,98.613426,99.896142,99.722556,83.043922,96.799637,94.938117,1
Brazil,2019,2003.0,Bolsa Família,4.9791445,7.7866007,5.9318068,9.761841,5.4342647,9.503206,6.4844963,9.9993392,93.561081,95.387461,99.346541,99.527442,91.844932,95.381429,24.565334,38.386974,98.087902,99.265481,84.152733,96.281214,54.849964,83.070771,Bolsa Família,79.221685,69.992958,71.2035,5.5344035,5.8820877,5.8364816,0.63640099,0.5434569,0.55564846,0.02585608,0.21158497,0.18722273,8.3564232,2.4595382,3.2330385,66.371667,98.593416,94.366857,81.670382,97.152525,95.121717,9.5995869,76.458533,67.688579,98.629801,99.925699,99.755715,84.031908,96.916455,95.226376,1
Brazil,2020,2003.0,Bolsa Família,5.3440762,7.9697145,6.4100045,10.033252,5.9074779,9.7665866,6.9633173,10.278438,84.61094,86.59728,99.21906,99.277777,94.27157,96.889436,25.64112,39.074891,98.475844,99.366128,87.228518,96.982259,59.356318,84.91794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,2021,2003.0,Bolsa Família,5.3529303,8.0321873,6.4473649,10.129007,5.9737715,9.8899765,6.9786132,10.348607,80.320132,79.659077,98.572147,98.740545,95.696053,97.150836,27.354757,39.456886,98.755173,99.364116,87.578701,97.066704,61.377331,86.174555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brazil,2022,2003.0,Bolsa Família,5.2590834,8.0235844,6.3095295,10.089915,5.8343817,9.8269054,6.8401644,10.332086,94.825377,95.090093,99.08895,99.210548,93.75929,96.219896,23.077699,35.536962,98.036764,99.302323,86.342352,96.719529,59.549242,85.131938,Bolsa Família,80.172385,68.28659,69.789309,5.6057307,5.8010767,5.7763791,0.59433335,0.53367711,0.54134587,0.01881779,0.17071472,0.15151041,8.6545941,2.6698335,3.4264858,68.551034,98.671694,94.863544,84.636768,97.325135,95.720947,9.0292751,77.8702,69.166653,99.015714,99.889891,99.779369,90.194192,97.827024,96.862007,1
Chile,1987,2002.0,Chile Solidario,4.5016366,7.1705264,5.3107923,9.1165857,5.3800664,9.4973413,5.2367453,8.7912114,9.2588376,35.209943,91.992943,97.257849,65.5843,89.957252,8.5353076,32.69875,95.793159,98.642891,84.220448,96.154083,59.880066,86.184192,Chile Solidario,57.446385,62.917383,61.921992,4.4693583,5.7647445,5.5290532,1.1927438,0.8107721,0.88085705,22.482607,11.409233,13.423838,51.1902,22.055102,27.355719,30.434699,96.87636,84.845672,11.998277,85.871443,72.431523,4.012058,83.104701,68.71519,44.070578,92.146604,74.30313,,,,0
Chile,1990,2002.0,Chile Solidario,4.8288586,7.2928774,5.9614724,9.566399,6.0096369,9.8919901,5.9088506,9.2862379,10.387079,35.995091,92.43285,97.876566,63.14586,88.403159,10.859562,34.120085,96.273509,98.94858,86.0742,96.932157,62.065385,87.733376,Chile Solidario,,,,4.3347064,5.2306248,5.0664302,1.1203176,0.90409375,0.94372101,16.03997,12.679423,13.295631,43.431562,18.223215,22.843139,45.997468,97.608445,88.149722,19.126742,86.924139,74.498936,4.1445947,83.904091,69.286599,62.892651,98.846714,92.257427,,,,0
Chile,1992,2002.0,Chile Solidario,4.6904935,6.8456016,5.7413794,8.9793979,5.8150518,9.1753994,5.6645653,8.8119449,13.884672,38.044387,93.035314,98.140747,68.017012,89.910744,15.471765,39.094225,96.951252,99.107047,87.147246,96.997396,59.26159,87.263065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Chile,1996,2002.0,Chile Solidario,4.9482319,7.6227419,6.0696081,10.087216,6.0640856,10.373124,6.0756008,9.8326169,17.984312,44.511255,94.169075,98.979311,77.11942,91.109333,20.020772,43.00999,97.55595,99.160724,87.278278,97.240853,60.768474,87.688826,Chile Solidario,52.964375,64.84364,63.002402,4.2681741,5.4929359,5.3040895,1.1135503,0.81351443,0.85977705,8.0979013,3.5577593,4.2614632,40.747063,11.133618,15.723437,49.982736,98.546034,91.018917,21.017678,90.518678,79.746301,4.3748089,87.395182,74.527357,74.767206,99.441775,95.617315,,,,0
